refname,colonisz,invasd,total,alien,nonnative,neobiota,nonindigenous,introduced,naturalized,weed,pest,exotic,n_obs,refnum,invasive_species,trophic_invader,response_var,habitat_type,study_type,citations,fund_NSF,fund_FWS,fund_NOAA,fund_EPA,fund_USDA,fund_conserv,Funding.Sources,Funding.notes,Journal,journal_category,pubyear,impactfactor,impactfactor_year,lastauth_country,carp,zebra_mussel,phragmites,spartina,last_author_region,same_first_author,last_author_english,yi,vi,control_type,dataset,NMDS1full_text,NMDS2full_text,FWS_NOAA,EPA_USDA_conserv,citationsyr,sentiment
yuan2016,0,0.001781261,5614,0,0,0,0,0.000356252,0,0,0,0.000534378,1,192,Spartina alterniflora,Primary-producer,Abundance,Lake,Observational,0,1,0,0,0,0,0,(1) Special Fund for Forest Scientific Research in the Public Welfare (2) Strategic Priority Research Program of the Chinese Academy of Sciences (3) National Natural Science Foundation of China (4) Natural Science Foundation of Jiangsu Province,"(1) 201404210 (2) XDA05020501, XDB15020100 (3) 41501274 (4) BK20151057",Scientific reports,General,2016,5.228,2015,China,0,0,0,1,Asia,yuan,0,1.67855514,0.67609671,uninvaded,new,0.162483255,-0.101521448,0,0,0,0.083197683
yuan2016,0,0.001781261,5614,0,0,0,0,0.000356252,0,0,0,0.000534378,1,192,Spartina alterniflora,Primary-producer,Diversity,Lake,Observational,0,1,0,0,0,0,0,(1) Special Fund for Forest Scientific Research in the Public Welfare (2) Strategic Priority Research Program of the Chinese Academy of Sciences (3) National Natural Science Foundation of China (4) Natural Science Foundation of Jiangsu Province,"(1) 201404210 (2) XDA05020501, XDB15020100 (3) 41501274 (4) BK20151056",Scientific reports,General,2016,5.228,2015,China,0,0,0,1,Asia,yuan,0,-0.651470016,0.526525824,uninvaded,new,0.162483255,-0.101521448,0,0,0,0.083197683
zambrano1999,0,0,3745,0,0.000534045,0,0,0.000267023,0,0,0,0,9,150,Cyprinus carpio,Omnivore,Abundance,Lake,Observational,75,1,0,0,0,0,0,"(1) Consejo Nacional de Ciencia y TecnologiՁa (CONACyT), (2) British Council, (3) FundacioՁn UNAM","impact factor was not in inCites, obtained from Researchgate",Journal of Aquatic Ecosystem Stress and Recovery,Conservation,1999,0.44,2001,Mexico,1,0,0,0,Central and South America,zambrano,0,-0.31734622,0.248513626,NA,gallardo,-0.243661314,0.732429563,0,0,4.285714286,0.069066625
zambrano1999,0,0,3745,0,0.000534045,0,0,0.000267023,0,0,0,0,1,150,Cyprinus carpio,Omnivore,Diversity,Lake,Observational,75,1,0,0,0,0,0,"(1) Consejo Nacional de Ciencia y TecnologiՁa (CONACyT), (2) British Council, (3) FundacioՁn UNAM","impact factor was not in inCites, obtained from Researchgate",Journal of Aquatic Ecosystem Stress and Recovery,Conservation,1999,0.44,2001,Mexico,1,0,0,0,Central and South America,zambrano,0,-0.09,0.46,NA,gallardo,-0.243661314,0.732429563,0,0,4.285714286,0.069066625
zambrano1999,0,0,3745,0,0.000534045,0,0,0.000267023,0,0,0,0,9,150,Cyprinus carpio,Omnivore,Physiochemistry,Lake,Observational,75,1,0,0,0,0,0,"(1) Consejo Nacional de Ciencia y TecnologiՁa (CONACyT), (2) British Council, (3) FundacioՁn UNAM","impact factor was not in inCites, obtained from Researchgate",Journal of Aquatic Ecosystem Stress and Recovery,Conservation,1999,0.44,2001,Mexico,1,0,0,0,Central and South America,zambrano,0,0.269607635,0.236002908,NA,gallardo,-0.243661314,0.732429563,0,0,4.285714286,0.069066625
zhu2006,0,0,4595,0,0.001523395,0,0,0,0,0,0,0,2,111,Dreissena polymorpha,Filter-collector,Abundance,Lake,Observational,148,0,0,1,0,0,0,"(1) NOAA award NA46RG0090, (2) Research Foundation of the State University of New York, (3) New York Sea Grant (project R/CE-20)",NA,Ecosystems,General,2006,2.955,2006,USA,0,1,0,0,North America,zhu,1,2.611299435,0.645278375,NA,gallardo,0.235858045,-0.299977206,1,0,14.0952381,0.127231345
zhu2006,0,0,4595,0,0.001523395,0,0,0,0,0,0,0,2,111,Dreissena polymorpha,Filter-collector,Physiochemistry,Lake,Observational,148,0,0,1,0,0,0,"(1) NOAA award NA46RG0090, (2) Research Foundation of the State University of New York, (3) New York Sea Grant (project R/CE-20)",NA,Ecosystems,General,2006,2.955,2006,USA,0,1,0,0,North America,zhu,1,-1.46037037,0.369183283,NA,gallardo,0.235858045,-0.299977206,1,0,14.0952381,0.127231345
zhu2007,0,0.000309789,3228,0,0,0,0,0,0.000309789,0.000309789,0.000309789,0,2,126,Dreissena polymorpha,Filter-collector,Abundance,Lake,Observational,9,0,0,1,0,0,0,(1) New York Sea Grant (project R/CE-20),NA,Journal of Aquatic Plant Management,Conservation,2007,0.659,2007,USA,0,1,0,0,North America,zhu,1,0.066774194,0.278243337,NA,gallardo,-0.705042471,-0.774667672,1,0,0.947368421,0.082986476
zhu2015,0,0.002295333,3921,0,0,0,0,0,0,0.000255037,0,0,1,193,Hydrocharis morsus-ranae L,Primary-producer,Abundance,Lake,Manipulative,0,0,0,0,0,0,1,New York Great Lakes Protection Fund,,Freshwater Science,Ecosystem,2015,2.443,2015,USA,0,0,0,0,North America,zhu,1,-0.744506224,0.427714476,before-after invasion,new,-0.002461381,-0.133224268,0,1,0,0.091420155
zhu2015,0,0.002295333,3921,0,0,0,0,0,0,0.000255037,0,0,2,193,Hydrocharis morsus-ranae L,Primary-producer,Diversity,Lake,Manipulative,0,0,0,0,0,0,1,New York Great Lakes Protection Fund,,Freshwater Science,Ecosystem,2015,2.443,2015,USA,0,0,0,0,North America,zhu,1,0.022780927,0.447228371,before-after invasion,new,-0.002461381,-0.133224268,0,1,7.333333333,0.091420155
