sort_num,refnum,refname,invasive_species,trophic_invader,response_var,response_fxnlgrp,habitat_type,study_type,es_num,es_num2,smd,var,SMD calculation notes,citations,fund_NSF,fund_FWS,fund_NOAA,fund_EPA,fund_USDA,fund_conserv,Funding Sources,Funding notes,Journal,journal_category,pubyear,impactfactor,impactfactor_year,lastauth_country,carp,zebra_mussel,phragmites,spartina,last_author_region,same_first_author,last_author_english
407,99,menezes2011,Cichla ocellaris,Predator,Abundance,Fish,Lake,Observational,240,170,-1.33,0.62,,14,1,0,0,1,0,1,"(1) NWO/WOTRO (2) The National Geographic Society (3) The Schure-Beijerinck-Popping fund (4) Kosten Watersport bv., (5) Conselho Nacional de Desenvolvimento Cientifico e Tecnoloigico (6) Banco de Seguros del Estado  (7) EU REFRESH and EU WISER projects (8) Danish Research Council for Nature and Universe (9) CLEAR ",(9) a Villum Kann Rasmussen Centre of Excellence project,Biological Invasions,Invasions,2012,2.222,2012,China,0,0,0,0,Asia,menezes,0
412,99,menezes2011,Cichla ocellaris,Predator,Abundance,Phytoplankton,Lake,Observational,241,170,0.6,0.48,,14,1,0,0,1,0,1,"(1) NWO/WOTRO (2) The National Geographic Society (3) The Schure-Beijerinck-Popping fund (4) Kosten Watersport bv., (5) Conselho Nacional de Desenvolvimento Cientifico e Tecnoloigico (6) Banco de Seguros del Estado  (7) EU REFRESH and EU WISER projects (8) Danish Research Council for Nature and Universe ",(9) a Villum Kann Rasmussen Centre of Excellence project,Biological Invasions,Invasions,2012,2.222,2012,China,0,0,0,0,Asia,menezes,0
408,99,menezes2011,Cichla ocellaris,Predator,Abundance,Zooplankton,Lake,Observational,242,170,1.32,0.61,,14,1,0,0,1,0,1,"(1) NWO/WOTRO (2) The National Geographic Society (3) The Schure-Beijerinck-Popping fund (4) Kosten Watersport bv., (5) Conselho Nacional de Desenvolvimento Cientifico e Tecnoloigico (6) Banco de Seguros del Estado  (7) EU REFRESH and EU WISER projects (8) Danish Research Council for Nature and Universe ",(9) a Villum Kann Rasmussen Centre of Excellence project,Biological Invasions,Invasions,2012,2.222,2012,China,0,0,0,0,Asia,menezes,0
409,99,menezes2011,Cichla ocellaris,Predator,Abundance,Zooplankton,Lake,Observational,242,170,0.79,0.51,,14,1,0,0,1,0,1,"(1) NWO/WOTRO (2) The National Geographic Society (3) The Schure-Beijerinck-Popping fund (4) Kosten Watersport bv., (5) Conselho Nacional de Desenvolvimento Cientifico e Tecnoloigico (6) Banco de Seguros del Estado  (7) EU REFRESH and EU WISER projects (8) Danish Research Council for Nature and Universe ",(9) a Villum Kann Rasmussen Centre of Excellence project,Biological Invasions,Invasions,2012,2.222,2012,China,0,0,0,0,Asia,menezes,0
410,99,menezes2011,Cichla ocellaris,Predator,Abundance,Zooplankton,Lake,Observational,242,170,0.61,0.49,,14,1,0,0,1,0,1,"(1) NWO/WOTRO (2) The National Geographic Society (3) The Schure-Beijerinck-Popping fund (4) Kosten Watersport bv., (5) Conselho Nacional de Desenvolvimento Cientifico e Tecnoloigico (6) Banco de Seguros del Estado  (7) EU REFRESH and EU WISER projects (8) Danish Research Council for Nature and Universe ",(9) a Villum Kann Rasmussen Centre of Excellence project,Biological Invasions,Invasions,2012,2.222,2012,China,0,0,0,0,Asia,menezes,0
411,99,menezes2011,Cichla ocellaris,Predator,Abundance,Zooplankton,Lake,Observational,242,170,1.35,0.62,,14,1,0,0,1,0,1,"(1) NWO/WOTRO (2) The National Geographic Society (3) The Schure-Beijerinck-Popping fund (4) Kosten Watersport bv., (5) Conselho Nacional de Desenvolvimento Cientifico e Tecnoloigico (6) Banco de Seguros del Estado  (7) EU REFRESH and EU WISER projects (8) Danish Research Council for Nature and Universe ",(9) a Villum Kann Rasmussen Centre of Excellence project,Biological Invasions,Invasions,2012,2.222,2012,China,0,0,0,0,Asia,menezes,0
413,99,menezes2011,Cichla ocellaris,Predator,Diversity,Fish,Lake,Observational,243,171,-2.28,0.94,,14,1,0,0,1,0,1,"(1) NWO/WOTRO (2) The National Geographic Society (3) The Schure-Beijerinck-Popping fund (4) Kosten Watersport bv., (5) Conselho Nacional de Desenvolvimento Cientifico e Tecnoloigico (6) Banco de Seguros del Estado  (7) EU REFRESH and EU WISER projects (8) Danish Research Council for Nature and Universe ",(9) a Villum Kann Rasmussen Centre of Excellence project,Biological Invasions,Invasions,2012,2.222,2012,China,0,0,0,0,Asia,menezes,0
418,99,menezes2011,Cichla ocellaris,Predator,Diversity,Phytoplankton,Lake,Observational,244,171,0.45,0.47,,14,1,0,0,1,0,1,"(1) NWO/WOTRO (2) The National Geographic Society (3) The Schure-Beijerinck-Popping fund (4) Kosten Watersport bv., (5) Conselho Nacional de Desenvolvimento Cientifico e Tecnoloigico (6) Banco de Seguros del Estado  (7) EU REFRESH and EU WISER projects (8) Danish Research Council for Nature and Universe ",(9) a Villum Kann Rasmussen Centre of Excellence project,Biological Invasions,Invasions,2012,2.222,2012,China,0,0,0,0,Asia,menezes,0
414,99,menezes2011,Cichla ocellaris,Predator,Diversity,Zooplankton,Lake,Observational,245,171,0.81,0.51,,14,1,0,0,1,0,1,"(1) NWO/WOTRO (2) The National Geographic Society (3) The Schure-Beijerinck-Popping fund (4) Kosten Watersport bv., (5) Conselho Nacional de Desenvolvimento Cientifico e Tecnoloigico (6) Banco de Seguros del Estado  (7) EU REFRESH and EU WISER projects (8) Danish Research Council for Nature and Universe ",(9) a Villum Kann Rasmussen Centre of Excellence project,Biological Invasions,Invasions,2012,2.222,2012,China,0,0,0,0,Asia,menezes,0
416,99,menezes2011,Cichla ocellaris,Predator,Physiochemistry,Nutrients-N,Lake,Observational,246,172,0.53,0.48,,14,1,0,0,1,0,1,"(1) NWO/WOTRO (2) The National Geographic Society (3) The Schure-Beijerinck-Popping fund (4) Kosten Watersport bv., (5) Conselho Nacional de Desenvolvimento Cientifico e Tecnoloigico (6) Banco de Seguros del Estado  (7) EU REFRESH and EU WISER projects (8) Danish Research Council for Nature and Universe ",(9) a Villum Kann Rasmussen Centre of Excellence project,Biological Invasions,Invasions,2012,2.222,2012,China,0,0,0,0,Asia,menezes,0
415,99,menezes2011,Cichla ocellaris,Predator,Physiochemistry,Nutrients-P,Lake,Observational,247,172,3.55,1.64,,14,1,0,0,1,0,1,"(1) NWO/WOTRO (2) The National Geographic Society (3) The Schure-Beijerinck-Popping fund (4) Kosten Watersport bv., (5) Conselho Nacional de Desenvolvimento Cientifico e Tecnoloigico (6) Banco de Seguros del Estado  (7) EU REFRESH and EU WISER projects (8) Danish Research Council for Nature and Universe ",(9) a Villum Kann Rasmussen Centre of Excellence project,Biological Invasions,Invasions,2012,2.222,2012,China,0,0,0,0,Asia,menezes,0
417,99,menezes2011,Cichla ocellaris,Predator,Physiochemistry,Turbidity,Lake,Observational,248,172,0.14,0.45,,14,1,0,0,1,0,1,"(1) NWO/WOTRO (2) The National Geographic Society (3) The Schure-Beijerinck-Popping fund (4) Kosten Watersport bv., (5) Conselho Nacional de Desenvolvimento Cientifico e Tecnoloigico (6) Banco de Seguros del Estado  (7) EU REFRESH and EU WISER projects (8) Danish Research Council for Nature and Universe ",(9) a Villum Kann Rasmussen Centre of Excellence project,Biological Invasions,Invasions,2012,2.222,2012,China,0,0,0,0,Asia,menezes,0
656,100,meyerson2000,Phragmites australis,Primary-producer,Diversity,Macrophytes,Lake,Observational,249,173,-1.7,0.51,,312,0,0,1,0,0,1,(1) The Nature Conservancy (2) Marsh Ecology Research Program (3) Connecticut Sea Grant College Program and New Jersey Public Service and Gas Company,"(1) Connecticut Chapter, Long Island Sound Fund (2) Grant #98-26 (Administered by Academy of Natural Sciences",Wetlands Ecology and Management,Conservation,2000,1.29,2011,USA,0,0,1,0,North America,meyerson,1
728,101,michelan2010,Urochloa sumquadripara,Primary-producer,Diversity,Macrophytes,Lake,Observational,250,174,-1.67,0.51,,44,1,0,0,0,0,0,(1) Brazilian Council of Research (2) 'Coordencao de Aperfeicoamento de Pessoal de Nivel Superior (CAPES),"(1) CNPq/MCT through the Long-Term Ecological Research Program, site number 6 and Itaipu Binacional also the Research Productivity Grant. ",Freshwater Biology,Ecosystem,2010,2.717,2010,Brazil,0,0,0,0,Central and South America,michelan,0
729,101,michelan2010,Urochloa sumquadripara,Primary-producer,Diversity,Macrophytes,Lake,Observational,250,174,-1.25,0.32,,44,1,0,0,0,0,0,(1) Brazilian Council of Research (2) 'Coordencao de Aperfeicoamento de Pessoal de Nivel Superior (CAPES),"(1) CNPq/MCT through the Long-Term Ecological Research Program, site number 6 and Itaipu Binacional also the Research Productivity Grant. ",Freshwater Biology,Ecosystem,2010,2.717,2010,Brazil,0,0,0,0,Central and South America,michelan,0
730,101,michelan2010,Urochloa sumquadripara,Primary-producer,Diversity,Macrophytes,Lake,Observational,250,174,-1.95,0.47,,44,1,0,0,0,0,0,(1) Brazilian Council of Research (2) 'Coordencao de Aperfeicoamento de Pessoal de Nivel Superior (CAPES),"(1) CNPq/MCT through the Long-Term Ecological Research Program, site number 6 and Itaipu Binacional also the Research Productivity Grant. ",Freshwater Biology,Ecosystem,2010,2.717,2010,Brazil,0,0,0,0,Central and South America,michelan,0
731,101,michelan2010,Urochloa sumquadripara,Primary-producer,Diversity,Macrophytes,Lake,Observational,250,174,-2.82,1.05,,44,1,0,0,0,0,0,(1) Brazilian Council of Research (2) 'Coordencao de Aperfeicoamento de Pessoal de Nivel Superior (CAPES),"(1) CNPq/MCT through the Long-Term Ecological Research Program, site number 6 and Itaipu Binacional also the Research Productivity Grant. ",Freshwater Biology,Ecosystem,2010,2.717,2010,Brazil,0,0,0,0,Central and South America,michelan,0
383,102,mines2013,Bythotrephes longimanus,Predator,Abundance,Zooplankton,Lake,Observational,251,175,-0.79,0.25,,3,1,0,0,0,1,0,(1) Australian Researc Council Discovery Project Grant (2) The Canadian Aquatic Invasive Species Network of the National Sciences and Engineering Research Council of Canada (3) Robert and Maude Gledden Postgraduate and Samaha Research Scholarships of The University of Western Australia. ,(1) Grant DP0664751,Limnology and Oceanography,General,2013,1.425,2013,Australia,0,0,0,0,Australia and New Zealand,mines,1
715,103,mitchell2011,Typha glauca,Primary-producer,Diversity,Macrophytes,Lake,Observational,252,176,-2.43,0.25,,29,0,0,1,0,0,0,NOAA Illinois-Indiana Sea Grant Program,Grant No. 2006-02560-05,Wetlands,Ecosystem,2011,1.07,2011,USA,0,0,0,0,North America,mitchell,1
716,103,mitchell2011,Typha glauca,Primary-producer,Diversity,Macrophytes,Lake,Observational,252,176,-1.9,0.2,,29,0,0,1,0,0,0,NOAA Illinois-Indiana Sea Grant Program,Grant No. 2006-02560-06,Wetlands,Ecosystem,2011,1.07,2011,USA,0,0,0,0,North America,mitchell,1
717,103,mitchell2011,Typha glauca,Primary-producer,Diversity,Macrophytes,Lake,Observational,252,176,-0.73,0.14,,29,0,0,1,0,0,0,NOAA Illinois-Indiana Sea Grant Program,Grant No. 2006-02560-07,Wetlands,Ecosystem,2011,1.07,2011,USA,0,0,0,0,North America,mitchell,1
718,103,mitchell2011,Typha glauca,Primary-producer,Physiochemistry,OM,Lake,Observational,253,177,1.08,0.16,,29,0,0,1,0,0,0,NOAA Illinois-Indiana Sea Grant Program,Grant No. 2006-02560-08,Wetlands,Ecosystem,2011,1.07,2011,USA,0,0,0,0,North America,mitchell,1
719,103,mitchell2011,Typha glauca,Primary-producer,Physiochemistry,OM,Lake,Observational,253,177,0.38,0.14,,29,0,0,1,0,0,0,NOAA Illinois-Indiana Sea Grant Program,Grant No. 2006-02560-09,Wetlands,Ecosystem,2011,1.07,2011,USA,0,0,0,0,North America,mitchell,1
720,103,mitchell2011,Typha glauca,Primary-producer,Physiochemistry,OM,Lake,Observational,253,177,-0.15,0.13,,29,0,0,1,0,0,0,NOAA Illinois-Indiana Sea Grant Program,Grant No. 2006-02560-10,Wetlands,Ecosystem,2011,1.07,2011,USA,0,0,0,0,North America,mitchell,1
134,104,mortl2003,Dreissena polymorpha,Filter-collector,Abundance,Benthic Invertebrates,Lake,Manipulative,254,178,2.02,0.37,,65,1,0,0,0,0,0,German Research Foundation (DFG),"Within the Collaborative Research Center SFB 454 ""Littoral Zone of Lake Constance""",International Review of Hydrobiology ,Ecosystem,2003,0.741,2003,Germany,0,1,0,0,Europe,mortl,0
135,104,mortl2003,Dreissena polymorpha,Filter-collector,Physiochemistry,OM,Lake,Manipulative,255,179,2.49,0.44,,65,1,0,0,0,0,0,German Research Foundation (DFG),"Within the Collaborative Research Center SFB 454 ""Littoral Zone of Lake Constance""",International Review of Hydrobiology ,Ecosystem,2003,0.741,2003,Germany,0,1,0,0,Europe,mortl,0
136,104,mortl2003,Dreissena polymorpha,Filter-collector,Physiochemistry,OM,Lake,Manipulative,255,179,1.11,0.27,,65,1,0,0,0,0,0,German Research Foundation (DFG),"Within the Collaborative Research Center SFB 454 ""Littoral Zone of Lake Constance""",International Review of Hydrobiology ,Ecosystem,2003,0.741,2003,Germany,0,1,0,0,Europe,mortl,0
137,104,mortl2003,Dreissena polymorpha,Filter-collector,Physiochemistry,OM,Lake,Manipulative,255,179,1.11,0.27,,65,1,0,0,0,0,0,German Research Foundation (DFG),"Within the Collaborative Research Center SFB 454 ""Littoral Zone of Lake Constance""",International Review of Hydrobiology ,Ecosystem,2003,0.741,2003,Germany,0,1,0,0,Europe,mortl,0
138,105,nalepa2003,Dreissena polymorpha,Filter-collector,Abundance,Benthic Invertebrates,Lake,Observational,256,180,0.22,0.68,,88,0,0,1,0,0,0,GLERL (Great Lakes Env Research Lab-NOAA) Contribution No. 1246.,NA,Journal of Great Lakes Research,Ecosystem,2003,0.731,2003,USA,0,1,0,0,North America,nalepa,1
139,105,nalepa2003,Dreissena polymorpha,Filter-collector,Abundance,Benthic Invertebrates,Lake,Observational,256,180,0.17,0.67,,88,0,0,1,0,0,0,GLERL (Great Lakes Env Research Lab-NOAA) Contribution No. 1246.,NA,Journal of Great Lakes Research,Ecosystem,2003,0.731,2003,USA,0,1,0,0,North America,nalepa,1
140,105,nalepa2003,Dreissena polymorpha,Filter-collector,Abundance,Benthic Invertebrates,Lake,Observational,256,180,0.21,0.68,,88,0,0,1,0,0,0,GLERL (Great Lakes Env Research Lab-NOAA) Contribution No. 1246.,NA,Journal of Great Lakes Research,Ecosystem,2003,0.731,2003,USA,0,1,0,0,North America,nalepa,1
141,105,nalepa2003,Dreissena polymorpha,Filter-collector,Abundance,Benthic Invertebrates,Lake,Observational,256,180,-0.84,0.82,,88,0,0,1,0,0,0,GLERL (Great Lakes Env Research Lab-NOAA) Contribution No. 1246.,NA,Journal of Great Lakes Research,Ecosystem,2003,0.731,2003,USA,0,1,0,0,North America,nalepa,1
142,105,nalepa2003,Dreissena polymorpha,Filter-collector,Abundance,Benthic Invertebrates,Lake,Observational,256,180,-1.75,1.32,,88,0,0,1,0,0,0,GLERL (Great Lakes Env Research Lab-NOAA) Contribution No. 1246.,NA,Journal of Great Lakes Research,Ecosystem,2003,0.731,2003,USA,0,1,0,0,North America,nalepa,1
143,105,nalepa2003,Dreissena polymorpha,Filter-collector,Abundance,Benthic Invertebrates,Lake,Observational,256,180,-1.16,0.95,,88,0,0,1,0,0,0,GLERL (Great Lakes Env Research Lab-NOAA) Contribution No. 1246.,NA,Journal of Great Lakes Research,Ecosystem,2003,0.731,2003,USA,0,1,0,0,North America,nalepa,1
144,105,nalepa2003,Dreissena polymorpha,Filter-collector,Diversity,Benthic Invertebrates,Lake,Observational,257,181,5.02,1.86,,88,0,0,1,0,0,0,GLERL (Great Lakes Env Research Lab-NOAA) Contribution No. 1246.,NA,Journal of Great Lakes Research,Ecosystem,2003,0.731,2003,USA,0,1,0,0,North America,nalepa,1
145,105,nalepa2003,Dreissena polymorpha,Filter-collector,Diversity,Benthic Invertebrates,Lake,Observational,257,181,-1.43,0.56,,88,0,0,1,0,0,0,GLERL (Great Lakes Env Research Lab-NOAA) Contribution No. 1246.,NA,Journal of Great Lakes Research,Ecosystem,2003,0.731,2003,USA,0,1,0,0,North America,nalepa,1
678,106,neira2006,Spartina alterniflora,Primary-producer,Abundance,Benthic Invertebrates,Estuary,Observational,258,182,-1.81,0.3,,114,1,0,0,0,0,0,National Science Foundation Biocomplexity Program ,DEB 0083584,Ecological Applications,Conservation,2006,3.256,2006,USA,0,0,0,1,North America,neira,1
679,106,neira2006,Spartina alterniflora,Primary-producer,Abundance,Benthic Invertebrates,Estuary,Observational,258,182,-1.14,0.24,,114,1,0,0,0,0,0,National Science Foundation Biocomplexity Program ,DEB 0083585,Ecological Applications,Conservation,2006,3.256,2006,USA,0,0,0,1,North America,neira,1
676,106,neira2006,Spartina alterniflora,Primary-producer,Abundance,Phytoplankton,Estuary,Observational,259,182,2.12,0.34,,114,1,0,0,0,0,0,National Science Foundation Biocomplexity Program ,DEB 0083586,Ecological Applications,Conservation,2006,3.256,2006,USA,0,0,0,1,North America,neira,1
677,106,neira2006,Spartina alterniflora,Primary-producer,Diversity,Benthic Invertebrates,Estuary,Observational,260,183,-1.58,0.28,,114,1,0,0,0,0,0,National Science Foundation Biocomplexity Program ,DEB 0083587,Ecological Applications,Conservation,2006,3.256,2006,USA,0,0,0,1,North America,neira,1
680,106,neira2006,Spartina alterniflora,Primary-producer,Diversity,Benthic Invertebrates,Estuary,Observational,260,183,-1.86,0.31,,114,1,0,0,0,0,0,National Science Foundation Biocomplexity Program ,DEB 0083588,Ecological Applications,Conservation,2006,3.256,2006,USA,0,0,0,1,North America,neira,1
675,106,neira2006,Spartina alterniflora,Primary-producer,Physiochemistry,OM,Estuary,Observational,261,184,1.91,0.31,,114,1,0,0,0,0,0,National Science Foundation Biocomplexity Program ,DEB 0083589,Ecological Applications,Conservation,2006,3.256,2006,USA,0,0,0,1,North America,neira,1
687,107,neira2005,Spartina alterniflora,Primary-producer,Abundance,Benthic Invertebrates,Estuary,Observational,262,185,-1.83,0.3,,117,1,0,0,0,0,0,National Science Foundation Biocomplexity Program ,DEB 0083583,Marine Ecology Progress Series,Ecosystem,2005,1.874,2005,USA,0,0,0,1,North America,neira,1
688,107,neira2005,Spartina alterniflora,Primary-producer,Abundance,Benthic Invertebrates,Estuary,Observational,262,185,-0.3,0.2,,117,1,0,0,0,0,0,National Science Foundation Biocomplexity Program ,DEB 0083583,Marine Ecology Progress Series,Ecosystem,2005,1.874,2005,USA,0,0,0,1,North America,neira,1
689,107,neira2005,Spartina alterniflora,Primary-producer,Abundance,Benthic Invertebrates,Estuary,Observational,262,185,-0.45,0.21,,117,1,0,0,0,0,0,National Science Foundation Biocomplexity Program ,DEB 0083583,Marine Ecology Progress Series,Ecosystem,2005,1.874,2005,USA,0,0,0,1,North America,neira,1
684,107,neira2005,Spartina alterniflora,Primary-producer,Abundance,Phytoplankton,Estuary,Observational,263,185,0.77,0.22,,117,1,0,0,0,0,0,National Science Foundation Biocomplexity Program ,DEB 0083583,Marine Ecology Progress Series,Ecosystem,2005,1.874,2005,USA,0,0,0,1,North America,neira,1
685,107,neira2005,Spartina alterniflora,Primary-producer,Abundance,Phytoplankton,Estuary,Observational,263,185,0.02,0.2,,117,1,0,0,0,0,0,National Science Foundation Biocomplexity Program ,DEB 0083583,Marine Ecology Progress Series,Ecosystem,2005,1.874,2005,USA,0,0,0,1,North America,neira,1
686,107,neira2005,Spartina alterniflora,Primary-producer,Abundance,Phytoplankton,Estuary,Observational,263,185,-0.13,0.2,,117,1,0,0,0,0,0,National Science Foundation Biocomplexity Program ,DEB 0083583,Marine Ecology Progress Series,Ecosystem,2005,1.874,2005,USA,0,0,0,1,North America,neira,1
690,107,neira2005,Spartina alterniflora,Primary-producer,Diversity,Benthic Invertebrates,Estuary,Observational,264,186,-0.43,0.21,,117,1,0,0,0,0,0,National Science Foundation Biocomplexity Program ,DEB 0083583,Marine Ecology Progress Series,Ecosystem,2005,1.874,2005,USA,0,0,0,1,North America,neira,1
691,107,neira2005,Spartina alterniflora,Primary-producer,Diversity,Benthic Invertebrates,Estuary,Observational,264,186,-1.04,0.23,,117,1,0,0,0,0,0,National Science Foundation Biocomplexity Program ,DEB 0083583,Marine Ecology Progress Series,Ecosystem,2005,1.874,2005,USA,0,0,0,1,North America,neira,1
692,107,neira2005,Spartina alterniflora,Primary-producer,Diversity,Benthic Invertebrates,Estuary,Observational,264,186,0.88,0.22,,117,1,0,0,0,0,0,National Science Foundation Biocomplexity Program ,DEB 0083583,Marine Ecology Progress Series,Ecosystem,2005,1.874,2005,USA,0,0,0,1,North America,neira,1
